1.88, 15.5038, -0.0461355, -5.44663, -9.53126,
1.89, 15.6696, 0.00180962, -5.42537, -9.51248,
1.9, 15.8363, 0.0501696, -5.40403, -9.49367,
1.91, 16.0039, 0.0989468, -5.38261, -9.47485,
1.92, 16.1724, 0.148144, -5.36111, -9.456,
1.93, 16.3417, 0.197763, -5.33953, -9.43712,
1.94, 16.5119, 0.247807, -5.31786, -9.41823,
1.95, 16.683, 0.298277, -5.29611, -9.39931,
1.96, 16.855, 0.349177, -5.27428, -9.38037,
1.97, 17.0279, 0.40051, -5.25236, -9.36141,
1.98, 17.2016, 0.452276, -5.23036, -9.34243,
1.99, 17.3763, 0.504479, -5.20827, -9.32342,
2, 17.5518, 0.557121, -5.18609, -9.30439,
2.01, 17.7282, 0.610205, -5.16382, -9.28534,
2.02, 17.9055, 0.663733, -5.14146, -9.26627,
2.03, 18.0836, 0.717708, -5.11901, -9.24718,
2.04, 18.2627, 0.772131, -5.09648, -9.22806,
2.05, 18.4426, 0.827006, -5.07385, -9.20893,
2.06, 18.6234, 0.882334, -5.05112, -9.18977,
2.07, 18.8051, 0.938118, -5.0283, -9.17059,
2.08, 18.9877, 0.994361, -5.00539, -9.15139,
2.09, 19.1712, 1.05107, -4.98238, -9.13217,
2.1, 19.3555, 1.10823, -4.95928, -9.11293,
2.11, 19.5407, 1.16586, -4.93607, -9.09367,
2.12, 19.7268, 1.22397, -4.91277, -9.07438,
2.13, 19.9138, 1.28254, -4.88937, -9.05508,
2.14, 20.1017, 1.34158, -4.86587, -9.03575,
2.15, 20.2904, 1.4011, -4.84226, -9.0164,
2.16, 20.48, 1.4611, -4.81856, -8.99703,
2.17, 20.6706, 1.52157, -4.79474, -8.97765,
2.18, 20.8619, 1.58253, -4.77083, -8.95823,
2.19, 21.0542, 1.64398, -4.7468, -8.9388,
2.2, 21.2474, 1.70591, -4.72267, -8.91935,
2.21, 21.4414, 1.76833, -4.69843, -8.89988,
2.22, 21.6363, 1.83124, -4.67409, -8.88038,
2.23, 21.8321, 1.89465, -4.64963, -8.86087,
2.24, 22.0288, 1.95855, -4.62506, -8.84133,
2.25, 22.2264, 2.02295, -4.60037, -8.82177,
2.26, 22.4249, 2.08785, -4.57557, -8.80219,
2.27, 22.6242, 2.15326, -4.55066, -8.78259,
2.28, 22.8244, 2.21917, -4.52563, -8.76297,
2.29, 23.0255, 2.28558, -4.50048, -8.74332,
2.3, 23.2275, 2.35251, -4.47522, -8.72366,
2.31, 23.4303, 2.41995, -4.44983, -8.70397,
2.32, 23.6341, 2.48791, -4.42432, -8.68426,
2.33, 23.8387, 2.55638, -4.39869, -8.66453,
2.34, 24.0442, 2.62538, -4.37294, -8.64478,
2.35, 24.2506, 2.69489, -4.34706, -8.62501,
2.36, 24.4579, 2.76493, -4.32106, -8.60521,
2.37, 24.666, 2.83549, -4.29492, -8.58539,
2.38, 24.875, 2.90659, -4.26866, -8.56555,
2.39, 25.085, 2.97821, -4.24227, -8.54569,
2.4, 25.2958, 3.05036, -4.21575, -8.5258,
2.41, 25.5074, 3.12306, -4.18909, -8.50589,
2.42, 25.72, 3.19628, -4.1623, -8.48596,
2.43, 25.9334, 3.27005, -4.13538, -8.46601,
2.44, 26.1478, 3.34436, -4.10831, -8.44603,
2.45, 26.363, 3.41921, -4.08111, -8.42603,
2.46, 26.5791, 3.49461, -4.05377, -8.40601,
